"";"nsd_id";"last_name";"first_name";"start";"end";"rc_source";"rc_desc";"rc_from";"rc_date";"dismis_note";"extra_note";"post";"X"
"271";590;"Nordli";"Odvar";"1971-03-17";"1972-10-17";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619720118AR00403&serviceId=2";"Professor Fleischer wants Nordli impeached";"Expert opinion";"1972-01-18";"";"";"Kommunalminister";NA
"272";740;"Steen";"Reiulf";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"273";813;"Treholt";"Thorstein";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"274";834;"Valle";"Inger Louise";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Familie- og forbruksminister";NA
"275";420;"Kleppe";"Per Andreas";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Handelsminister";NA
"276";484;"Lied";"Finn";"1971-11-04";"1972-10-17";NA;NA;NA;NA;"";"";"Industriminister";NA
"277";11;"Andersen";"Magnus Kristoffersen";"1972-01-24";"1972-10-17";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"278";239;"Gjærevoll";"Olav";"1972-05-08";"1972-10-17";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"279";32;"Austrheim";"John";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"280";105;"Bræk";"Ola Skjåk";"1972-10-18";"1973-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619730524AR00601&serviceId=2";"The paper speculates that Bræk will not survive after stating that the majority of parliament is acting unresponsible in the case of how the oil in the North Sea should be dealt with";"Newspaper";"1973-05-24";"";"";"Industriminister";NA
"281";153;"Eika";"Hallvard";"1972-10-18";"1973-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619730519AR00600&serviceId=2";"The paper speculates that Eika could be dismissed in relation to the trade aggreement proposal with EF";"Newspaper";"1973-05-19";"";"";"Handelsminister";NA
"282";153;"Eika";"Hallvard";"1972-10-18";"1973-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619730609AR00200&serviceId=2";"The Conservative Party gives advice to PM Korvald to drop Eika from the cabinet after the Crotale scandal";"Opposition";"1973-06-09";"";"";"Handelsminister";NA
"283";194;"Fjose";"Bergfrid";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Sosialminister";NA
"284";300;"Haugeland";"Trygve";"1972-10-18";"1973-03-05";NA;NA;NA;NA;"Only one article on Haugeland. Secondary sources states that he was given leave because he was sick";"";"Miljøvernminister";NA
"285";419;"Kleppe";"Johan";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"Did recive heavy criticizm for the Crotale scandal";"";"Forsvarsminister";NA
"286";437;"Kolstad";"Eva Lundengaard";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"287";439;"Koren";"Petter Mørch";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Justisminister";NA
"288";443;"Korvald";"Lars";"1972-10-18";"1973-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619730604AR00100&serviceId=2";"Vote of no confidence against the cabinet following the Croate scandal";"Opposition";"1973-06-04";"The cabinet is seen as a caretaker government by everyone except themselves";"";"Statsminister";NA
"289";560;"Moxnes";"Einar Hole";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"290";586;"Norbom";"Jon Ola Hauger";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Finansminister";NA
"291";616;"Olsen";"Trygve Jens Asbjørn";"1972-10-18";"1973-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619730317AR00600&serviceId=2";"In a case of impartiality, Olsen is recommended to step back by H and DNA";"Opposition";"1973-03-17";"";"";"Fiskeriminister";NA
"292";712;"Skipnes";"Johan";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"293";719;"Skulberg";"Anton";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"294";18138;"Vårvik";"Dagfinn";"1972-10-18";"1973-10-15";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"295";231;"Gitmark";"Helga";"1973-03-05";"1973-10-15";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"296";29;"Aune";"Leif Jørgen";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"297";74;"Bolle";"Eivind";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"298";84;"Bratteli";"Trygve Martin";"1973-10-16";"1976-01-14";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619740529AR00202&serviceId=2";"Vote of no confidence from ALP towards the cabinet";"Opposition";"1974-05-29";"";"";"Statsminister";NA
"299";84;"Bratteli";"Trygve Martin";"1973-10-16";"1976-01-14";"http://web.retriever-info.com/services/archive/displayPDF?method=&pdfUrl=%2FproxyTest%2F%3Fid%3D055016197408300zM2dw3cBMo64oJ3Q32VrrsQ100201010912%26x%3D7ac51cd40d1cb2c5278fb0bc16d2f4b5&documentId=05501619740830AR00100&serviceId=2&pdf.doResize=false";"MP Kristensen demands that Bratteli makes way for Nordli";"Own party";"1974-08-30";"";"";"Statsminister";NA
"300";84;"Bratteli";"Trygve Martin";"1973-10-16";"1976-01-14";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619750924AR00400&serviceId=2";"The Labor Party, with Norli and Steen as the front figures, goes in for removing Bratteli from hist position as party leader, and hence, also as PM";"Own party";"1975-09-24";"";"";"Statsminister";NA
"301";176;"Evensen";"Jens Ingebret";"1973-10-16";"1974-09-27";NA;NA;NA;NA;"";"";"Handelsminister";NA
"302";209;"Fostervoll";"Alv Jacob";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"303";220;"Frydenlund";"Knut";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"304";234;"Gjerde";"Bjartmar Alv";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"305";278;"Halvorsen";"Tor";"1973-10-16";"1974-09-06";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"306";420;"Kleppe";"Per Andreas";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Finansminister";NA
"307";500;"Lorentzen";"Annemarie";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"308";504;"Ludvigsen";"Sonja";"1973-10-16";"1974-04-16";NA;NA;NA;NA;"Died of cancer";"";"Sosialminister";NA
"309";18113;"Sagør";"Odd Georg";"1973-10-16";"1976-01-14";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619740531AR01200&serviceId=2";"Sagør gets some criticizm for a proposition on founding to the media. Especially, the Conservatives are angry, and openly considers a vote of no confidence";"Opposition";"1974-05-31";"";"";"Forbruker- og administrasjonsminister";NA
"310";813;"Treholt";"Thorstein";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"311";825;"Ulveseth";"Ingvald Johan";"1973-10-16";"1976-01-14";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619751208AR00301&serviceId=2";"A vote of no confidence towards Ulvseth after the Ecofish scandal from Anders Langes Parti";"Opposition";"1975-12-08";"";"";"Industriminister";NA
"312";834;"Valle";"Inger Louise";"1973-10-16";"1976-01-14";NA;NA;NA;NA;"";"";"Justisminister";NA
"313";99;"Brundtland";"Gro Harlem";"1974-09-06";"1976-01-14";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"314";278;"Halvorsen";"Tor";"1974-09-06";"1976-01-14";NA;NA;NA;NA;"";"";"Sosialminister";NA
"315";176;"Evensen";"Jens Ingebret";"1974-09-27";"1976-01-14";NA;NA;NA;NA;"";"";"Havrettsminister";NA
"316";528;"Magnussen";"Einar";"1974-09-27";"1976-01-14";NA;NA;NA;NA;"";"";"Skipsfartsminister";NA
"317";29;"Aune";"Leif Jørgen";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"318";34;"Bakke";"Hallvard";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Handelsminister";NA
"319";74;"Bolle";"Eivind";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"320";99;"Brundtland";"Gro Harlem";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"321";124;"Christiansen";"Ragnar";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"322";146;"Egeland";"Kjølv";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"323";176;"Evensen";"Jens Ingebret";"1976-01-15";"1977-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619770209AR00201&serviceId=2";"After a employee in his department is charged with espionage, Evensen is implisittly adviced to leave office in a series of articles";"Newspaper";"1977-02-09";"";"";"Havrettsminister";NA
"324";220;"Frydenlund";"Knut";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"325";234;"Gjerde";"Bjartmar Alv";"1976-01-15";"1977-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619761118AR00602&serviceId=2";"Disaggreement of the oil policy is discussed in parliament. Especially, Gjerde's misinformation is criticized. Vote of no confidence against either him or the cabinet is discussed.";"Opposition";"1976-11-17";"";"";"Industriminister";NA
"326";18146;"Hansen";"Rolf Arthur";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"327";420;"Kleppe";"Per Andreas";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Finansminister";NA
"328";500;"Lorentzen";"Annemarie";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"329";590;"Nordli";"Odvar";"1976-01-15";"1977-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619761124AR00501&serviceId=2";"Vote of confidence called by Nordli";"Vote of confidence";"1976-11-24";"";"";"Statsminister";NA
"330";18150;"Øksnes";"Oskar Ingemann";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"331";670;"Ryste";"Ruth Anlaug";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"";"";"Sosialminister";NA
"332";834;"Valle";"Inger Louise";"1976-01-15";"1977-09-30";NA;NA;NA;NA;"Last Nordli I";"";"Justisminister";NA
"333";29;"Aune";"Leif Jørgen";"1977-10-01";"1978-01-11";NA;NA;NA;NA;"Withdrew from his position without any drama";"";"Kommunalminister";NA
"334";34;"Bakke";"Hallvard";"1977-10-01";"1979-10-08";NA;NA;NA;NA;"Replaced with the central figure, Reiulf Steen.";"";"Handelsminister";NA
"335";74;"Bolle";"Eivind";"1977-10-01";"1981-02-03";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790113AR00501&serviceId=2";"In a broad sweep from the Labor press, this article, among others, asks for the resignation of Bolle";"Newspaper";"1979-01-13";"";"";"Fiskeriminister";NA
"336";74;"Bolle";"Eivind";"1977-10-01";"1981-02-03";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790521AR00301&serviceId=2";"Ultimatum from fishermen that Bolle must either increase the fishing kvota or leave his office";"Organization";"1979-05-21";"";"";"Fiskeriminister";NA
"337";99;"Brundtland";"Gro Harlem";"1977-10-01";"1979-10-08";NA;NA;NA;NA;"Placed in the Storting ""to go the PM school""";"";"Miljøvernminister";NA
"338";124;"Christiansen";"Ragnar";"1977-10-01";"1978-01-11";NA;NA;NA;NA;"Is said to have wanted to leave office for a while. He wants to og back to his position as ""fylkesrådmann""";"";"Samferdselsminister";NA
"339";146;"Egeland";"Kjølv";"1977-10-01";"1979-10-08";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"340";176;"Evensen";"Jens Ingebret";"1977-10-01";"1978-12-31";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619771223AR00500&serviceId=2";"The article speculates that Evensen will have to og if his department is shut down";"Newspaper";"1977-12-23";"Evensen withdrew from his position after negotiating a ""law of the sea""";"";"Havrettsminister";NA
"341";220;"Frydenlund";"Knut";"1977-10-01";"1981-02-03";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"342";234;"Gjerde";"Bjartmar Alv";"1977-10-01";"1978-01-11";NA;NA;NA;NA;"Reshuffle";"";"Industriminister";NA
"343";18146;"Hansen";"Rolf Arthur";"1977-10-01";"1979-10-08";NA;NA;NA;NA;"Reshuffle";"";"Forsvarsminister";NA
"344";420;"Kleppe";"Per Andreas";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619780213AR00800&serviceId=2";"Rolf Presthus (H) wants the minister to leave office ahead of the financial debate in parliament";"Opposition";"1978-02-13";"";"";"Finansminister";NA
"345";420;"Kleppe";"Per Andreas";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790113AR00501&serviceId=2";"In a broad sweep from the Labor press, this article, among others, asks for the resignation of Kleppe";"Newspaper";"1979-01-13";"";"";"Finansminister";NA
"346";420;"Kleppe";"Per Andreas";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790125AR03000&serviceId=2";"Carl I. Hagen (FrP) says that if a citizen had done what Kleppe has done (with regards to tax money) they would have been fired on the spot.";"Opposition";"1979-01-25";"";"";"Finansminister";NA
"347";420;"Kleppe";"Per Andreas";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790919AR00400&serviceId=2";"After some unfortunate remarks on tax, Labor Party members are reported to demand Kleppes head";"Own party";"1979-09-19";"";"";"Finansminister";NA
"348";500;"Lorentzen";"Annemarie";"1977-10-01";"1978-01-11";NA;NA;NA;NA;"Well in advance of her dismissal, it is well known that Lorentzen wants to take a break from government duties";"";"Forbruker- og administrasjonsminister";NA
"349";590;"Nordli";"Odvar";"1977-10-01";"1981-02-03";"http://web.retriever-info.com/services/archive/displayPDF?method=&pdfUrl=%2FproxyTest%2F%3Fid%3D055016198001260ZM9U823eokR18ed503ja1cu10020101051h%26x%3D1c646f5d3fead0bb3fd13af3eaf24485&documentId=05501619800126AR00101&serviceId=2&pdf.doResize=false";"A series of articles report that Nordli is unpopular within the party, and that many would like him to be replaced";"Own party";"1980-01-26";"";"";"Statsminister";NA
"350";590;"Nordli";"Odvar";"1977-10-01";"1981-02-03";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619800507AR00400&serviceId=2";"Vote of no confidence against the cabinet for its oil policies, set forward by SV";"Opposition";"1980-05-07";"";"";"Statsminister";NA
"351";18150;"Øksnes";"Oskar Ingemann";"1977-10-01";"1981-02-03";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"352";670;"Ryste";"Ruth Anlaug";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790113AR00501&serviceId=2";"In a broad sweep from the Labor press, this article, among others, asks for the resignation of Ryste";"Newspaper";"1979-01-13";"";"";"Sosialminister";NA
"353";670;"Ryste";"Ruth Anlaug";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790219AR00500&serviceId=2";"The Union of Young Doctors react strongly to a letter sent by Ryste. They demand that she is dismissed";"Organization";"1979-02-19";"";"";"Sosialminister";NA
"354";834;"Valle";"Inger Louise";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619781229AR01300&serviceId=2";"Valle is implisitly asked to leave by the prison staff under her jurisdiction.";"Organization";"1978-12-29";"Reshuffle";"";"Justisminister";NA
"355";834;"Valle";"Inger Louise";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790919AR00400&serviceId=2";"Sources within DNA is reported to have lost patience with Valle";"Own party";"1979-09-19";"Reshuffle";"";"Justisminister";NA
"356";834;"Valle";"Inger Louise";"1977-10-01";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619791005AR00600&serviceId=2";"Newspaper describes Valle as a burden for the cabinet, and anticipate her dismissal soon";"Newspaper";"1979-10-05";"Reshuffle";"";"Justisminister";NA
"357";234;"Gjerde";"Bjartmar Alv";"1978-01-11";"1980-10-03";NA;NA;NA;NA;"Gjerde argues that he is leaving office because he is tired after nine years in government. He was also regarded as highly popular within the electorate";"";"Olje- og energiminister";NA
"358";307;"Haukvik";"Olav";"1978-01-11";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619781212AR00700&serviceId=2";"In light of the Tandeberg scandal, Haukvik stands on fire according to the opposition";"Opposition";"1978-12-12";"";"Second source: http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790216AR00402&serviceId=2";"Industriminister";NA
"359";307;"Haukvik";"Olav";"1978-01-11";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790113AR00501&serviceId=2";"In a broad sweep from the Labor press, this article, among others, asks for the resignation of Haukvik";"Newspaper";"1979-01-13";"";"";"Industriminister";NA
"360";396;"Jordahl";"Asbjørn";"1978-01-11";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790113AR00501&serviceId=2";"In a broad sweep from the Labor press, this article, among others, asks for the resignation of Jordahl";"Newspaper";"1979-01-13";"";"";"Samferdselsminister";NA
"361";565;"Myklevoll";"Kirsten";"1978-01-11";"1979-10-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619790113AR00501&serviceId=2";"In a broad sweep from the Labor press, this article, among others, asks for the resignation of Myklevoll";"Newspaper";"1979-01-13";"";"";"Forbruker- og administrasjonsminister";NA
"362";579;"Nilsen";"Arne";"1978-01-11";"1979-10-08";NA;NA;NA;NA;"Newspapers predict Nilsens dismissal, but never call for it";"";"Kommunalminister";NA
"363";116;"Bye";"Ronald Joseph";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"364";120;"Cappelen";"Andreas Zeier";"1979-10-08";"1980-10-03";NA;NA;NA;NA;"Reported to have unwillingly acceped the post, and wanted it to last as shortly as possible";"";"Justisminister";NA
"365";225;"Førde";"Einar";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"366";18146;"Hansen";"Rolf Arthur";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"Hansen is seen as the natural successor of Nordli, and ""uncontroversial"".";"";"Miljøvernminister";NA
"367";579;"Nilsen";"Arne";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"";"";"Sosialminister";NA
"368";673;"Rønbeck";"Sissel Marie";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"369";682;"Sand";"Ulf Oscar";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"";"";"Finansminister";NA
"370";720;"Skytøen";"Las Mauritz";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"";"";"Industriminister";NA
"371";740;"Steen";"Reiulf";"1979-10-08";"1981-02-03";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619801029AR00300&serviceId=2";"The editor of Nordlys (Labor Party press) openly admits that they want to replace Steen as party leade, and, hence, also from his post as minister";"Newspaper";"1980-10-29";"";"";"Handelsminister";NA
"372";748;"Stoltenberg";"Thorvald";"1979-10-08";"1981-02-03";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"373";834;"Valle";"Inger Louise";"1979-10-08";"1980-10-03";NA;NA;NA;NA;"Says she leaves because she is tired";"";"Kommunalminister";NA
"374";420;"Kleppe";"Per Andreas";"1980-01-01";"1981-02-03";NA;NA;NA;NA;"";"";"Planleggingsminister";NA
"375";15;"Andreassen";"Harriet";"1980-10-03";"1981-02-03";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"376";57;"Berrefjord";"Oddvar";"1980-10-03";"1981-02-03";NA;NA;NA;NA;"";"";"Justisminister";NA
"377";391;"Johanson";"Arvid Helmer";"1980-10-03";"1981-02-03";NA;NA;NA;NA;"";"";"Olje- og energiminister";NA
"378";15;"Andreassen";"Harriet";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"379";74;"Bolle";"Eivind";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"380";99;"Brundtland";"Gro Harlem";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Statsminister";NA
"381";116;"Bye";"Ronald Joseph";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"382";225;"Førde";"Einar";"1981-02-04";"1981-10-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619810605AR01600&serviceId=2";"A vote of no confidence against Førde for hiring the AOF-leader as Principal Officer of his own department";"Opposition";"1981-06-05";"";"";"Kirke- og undervisningsminister";NA
"383";220;"Frydenlund";"Knut";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"384";237;"Gjesteby";"Kari";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Handelsminister";NA
"385";18146;"Hansen";"Rolf Arthur";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"386";391;"Johanson";"Arvid Helmer";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Olje- og energiminister";NA
"387";445;"Kristensen";"Finn";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Industriminister";NA
"388";579;"Nilsen";"Arne";"1981-02-04";"1981-10-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619810818AR00300&serviceId=2";"After declining an application for funding from a healt centre for drug addicts, the opposition wants Nilsen's head on a plate.";"Opposition";"1981-08-18";"";"";"Sosialminister";NA
"389";18150;"Øksnes";"Oskar Ingemann";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"390";673;"Rønbeck";"Sissel Marie";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"391";682;"Sand";"Ulf Oscar";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Finansminister";NA
"392";708;"Skau";"Bjørn";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Justisminister";NA
"393";748;"Stoltenberg";"Thorvald";"1981-02-04";"1981-10-13";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"394";31;"Austad";"Tore";"1981-10-14";"1983-06-07";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619821202AR00200&serviceId=2";"MP Reiulf Steen wants Austad to be dismissed after budget negotiations in parliament";"Opposition";"1982-12-02";"";"It is also argued that the Conservartives are unhappy with the preperations of Austad for the debate";"Kirke- og undervisningsminister";NA
"395";85;"Bratz";"Jens-Halvard";"1981-10-14";"1983-06-07";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619820821AR00600&serviceId=2";"Arbeidernes Pressekontor demands Bratz' dismissal after the Tofte-case";"Newspaper";"1982-08-21";"";"";"Industriminister";NA
"396";85;"Bratz";"Jens-Halvard";"1981-10-14";"1983-06-07";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619830429AR00400&serviceId=2";"A project to extract ilmenite in Tyssedal gets more expensive than Bratz reports to parliment. The opposition reacts with a vote of no confidence";"Opposition";"1983-04-29";"";"";"Industriminister";NA
"397";236;"Gjertsen";"Astrid";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"398";320;"Heløe";"Leif Arne";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Sosialminister";NA
"399";355;"Hveding";"Vidkunn";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Olje- og energiminister";NA
"400";438;"Koppernæs";"Inger";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"401";470;"Langslet";"Lars Roar";"1981-10-14";"1981-12-31";NA;NA;NA;NA;"Langslets position gets its own department";"";"Kulturminister";NA
"402";495;"Listau";"Thor";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"403";520;"Løken";"Johan Christen";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"404";637;"Presthus";"Rolf";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Finansminister";NA
"405";650;"Rettedal";"Arne";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"406";672;"Røkke";"Mona";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Justisminister";NA
"407";693;"Sellæg";"Wenche Frogn";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"408";702;"Sjaastad";"Anders Christian";"1981-10-14";"1983-06-07";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619821120AR00501&serviceId=2";"DNA with a vote of no confidence against Sjaastad in relation to ""Rakett-saken"", because he allegedly did not report all the information to parliament";"Opposition";"1982-11-20";"";"There are several sources for this RC";"Forsvarsminister";NA
"409";702;"Sjaastad";"Anders Christian";"1981-10-14";"1983-06-07";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619821122AR00200&serviceId=2";"A call for Sjaastad's resignation for trying to create a lack of confidence with parliament";"Newspaper";"1982-11-22";"";"";"Forsvarsminister";NA
"410";711;"Skauge";"Arne";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Handelsminister";NA
"411";757;"Stray";"Svenn Thorkild";"1981-10-14";"1983-06-07";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"412";870;"Willoch";"Kåre Isaachsen";"1981-10-14";"1983-06-07";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619811121AR01100&serviceId=2";"DNA party leader, Gro H. B., says that the Willoch-ship must sink because it sails in dirty waters";"Opposition";"1981-11-21";"";"";"Statsminister";NA
"413";870;"Willoch";"Kåre Isaachsen";"1981-10-14";"1983-06-07";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619830601AR00300&serviceId=2";"Sp wants Willoch to resign, and form a coalition under a new PM";"Opposition";"1983-06-01";"";"";"Statsminister";NA
"414";470;"Langslet";"Lars Roar";"1982-01-01";"1983-06-07";NA;NA;NA;NA;"";"";"Kulturminister";NA
"415";75;"Bondevik";"Kjell Magne";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"416";85;"Bratz";"Jens-Halvard";"1983-06-08";"1983-09-16";NA;NA;NA;NA;"";"";"Industriminister";NA
"417";236;"Gjertsen";"Astrid";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"418";306;"Haugstvedt";"Asbjørn";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Handelsminister";NA
"419";320;"Heløe";"Leif Arne";"1983-06-08";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619840828AR00400&serviceId=2";"The leader of Vest-Agder doctor's union demands the minister's dismissal for ""ruining the health system""";"Organization";"1984-08-28";"";"";"Sosialminister";NA
"420";320;"Heløe";"Leif Arne";"1983-06-08";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619850822AR00300&serviceId=2";"KrF central board member wants Heløe to go";"Coalition partner";"1985-08-22";"";"";"Sosialminister";NA
